Pagetype,Assignee,ilanTarihi,kategori,marka,model,il,galeri_ID,ilanNo,photoCount,Etiket,Fiyat,Detail_ContactNumberCount ,Detail_MessageContactStatus,Detail_850Status,Detail_PhoneContactStatus,Detail_Breadcrumb,Detail_CarSegment,ilan_no,ilan_tarihi,seri,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,cekis,arac_durumu,ort._yakit_tuketimi,yakit_deposu,boya-degisen,takasa_uygun,kimden
Detail,4300731,20240229,Otomobil,Skoda,1.6 TDI Style,Gaziantep,4331669,24646880,10,,925000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Style / ,C,24646880,29 Şubat 2024,Octavia,2016,120.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,7 lt",50 lt,1 değişen,Takasa Uygun,Sahibinden
Detail,5862384,20240229,Otomobil,Skoda,1.6 TDI Style,Kars,5935276,24639418,9,,1550000,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Style / ,D,24639418,29 Şubat 2024,SuperB,2019,64.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,1 lt",66 lt,Tamamı orjinal,,Sahibinden
Detail,9561360,20240229,Otomobil,Skoda,1.6 TDI Premium,Ankara,9635702,24646832,4,,1557000,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Premium / ,D,24646832,29 Şubat 2024,SuperB,2020,138.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,2 lt",66 lt,2 boyalı,,Sahibinden
Detail,7625666,20240229,Otomobil,Skoda,1.0 e-Tec Elite,Iğdır,7700924,24641989,15,Yeni Gibi,1320000,1,1,0,1,Otomobil / Skoda / Octavia / 1.0 e-Tec / Elite / ,C,24641989,29 Şubat 2024,Octavia,2022,24.000 km,Yarı Otomatik,Hibrit,Hatchback/5,Beyaz,999 cc,110 hp,Önden Çekiş,İkinci El,"4,3 lt",48 lt,Belirtilmemiş,,Sahibinden
Detail,8934220,20240228,Otomobil,Skoda,1.4 TDI Style,Şanlıurfa,9008917,24631269,15,,530000,1,1,0,1,Otomobil / Skoda / Rapid / 1.4 TDI / Style / ,B,24631269,28 Şubat 2024,Rapid,2015,340.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1422 cc,90 hp,Önden Çekiş,İkinci El,"3,8 lt",55 lt,"3 değişen, 1 boyalı",,Sahibinden
Detail,7302481,20240229,Otomobil,Skoda,136 L,Ankara,7378048,24642657,5,Düşük Km,105000,1,1,0,1,Otomobil / Skoda / Favorit / 136 / L / ,C,24642657,29 Şubat 2024,Favorit,1990,190.000 km,Düz,LPG & Benzin,Hatchback/5,Bordo,1289 cc,62 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,Takasa Uygun,Sahibinden
Detail,4933752,20240229,Otomobil,Skoda,1.6 TDI Prestige,Kocaeli,4992079,24641871,15,İlk Sahibinden,1050000,1,0,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Prestige / ,D,24641871,29 Şubat 2024,SuperB,2015,217.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,6 lt",60 lt,4 boyalı,,Sahibinden
Detail,6516162,20240228,Otomobil,Skoda,1.3 GLXi,Ankara,6592197,24634806,15,,259700,1,1,0,1,Otomobil / Skoda / Felicia / 1.3 / GLXi / ,C,24634806,28 Şubat 2024,Felicia,2000,330.000 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1289 cc,68 hp,Önden Çekiş,İkinci El,"6,7 lt",42 lt,Belirtilmemiş,Takasa Uygun,Sahibinden
Detail,9558444,20240229,Otomobil,Skoda,1.6 TDI Ambiente Dinamik,Mersin,9632783,24638106,12,,500000,1,1,0,1,Otomobil / Skoda / Fabia / 1.6 TDI / Ambiente Dinamik / ,B,24638106,29 Şubat 2024,Fabia,2011,286.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,İkinci El,"4,2 lt",45 lt,Belirtilmemiş,Takasa Uygun,Sahibinden
Detail,5838469,20240228,Otomobil,Skoda,1.4 TSI Active,Denizli,436219,24569310,21,,980000,3,1,0,1,Otomobil / Skoda / SuperB / 1.4 TSI / Active / ,D,24569310,28 Şubat 2024,SuperB,2016,79.170 km,Düz,Benzin,Sedan,Beyaz,1390 cc,125 hp,Önden Çekiş,İkinci El,"6,8 lt",60 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,3679624,20240229,Otomobil,Skoda,1.6 TDI Elegance,Antalya,3711014,24096068,9,,635000,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Elegance / ,D,24096068,29 Şubat 2024,SuperB,2012,298.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,,5 lt,60 lt,Belirtilmemiş,,Sahibinden
Detail,8680849,20240229,Otomobil,Skoda,1.2 TSI Spaceback Style,Kırklareli,8755254,24641712,6,,750000,1,1,0,1,Otomobil / Skoda / Rapid / 1.2 TSI / Spaceback Style / ,C,24641712,29 Şubat 2024,Rapid,2016,137.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,90 hp,Önden Çekiş,İkinci El,"4,7 lt",55 lt,Tamamı orjinal,,Sahibinden
Detail,7674223,20240228,Otomobil,Skoda,1.9 TDI Elegance,Konya,7749437,24637584,13,,335000,1,1,0,1,Otomobil / Skoda / SuperB / 1.9 TDI / Elegance / ,D,24637584,28 Şubat 2024,SuperB,2004,287.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1896 cc,131 hp,Önden Çekiş,İkinci El,"5,7 lt",62 lt,"6 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
Detail,8101333,20240229,Otomobil,Skoda,1.6 TDI Style,Kayseri,8176385,24640931,12,,990000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Style / ,C,24640931,29 Şubat 2024,Octavia,2018,185.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,9465978,20240229,Otomobil,Skoda,135 LX,Kırşehir,9540398,24639272,8,,150000,1,1,0,1,Otomobil / Skoda / Favorit / 135 / LX / ,C,24639272,29 Şubat 2024,Favorit,1993,235.000 km,Düz,LPG & Benzin,Hatchback/5,Lacivert,1289 cc,54 hp,Önden Çekiş,İkinci El,,47 lt,Belirtilmemiş,,Sahibinden
Detail,6908711,20240229,Otomobil,Skoda,1.2 TSI Spaceback Style,Manisa,6984564,23013944,10,İlk Sahibinden,732000,1,1,0,1,Otomobil / Skoda / Rapid / 1.2 TSI / Spaceback Style / ,C,23013944,29 Şubat 2024,Rapid,2015,154.000 km,Yarı Otomatik,Benzin,Hatchback/5,Bej,1197 cc,90 hp,Önden Çekiş,,"4,7 lt",55 lt,4 boyalı,Takasa Uygun Değil,Sahibinden
Detail,6006772,20240229,Otomobil,Skoda,1.6 TDI Elegance CR,Hatay,6079625,24640104,14,,850000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Elegance CR / ,C,24640104,29 Şubat 2024,Octavia,2013,212.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,Tamamı orjinal,,Sahibinden
Detail,9368516,20240301,Otomobil,Skoda,1.2 Classic,Mersin,9443055,24101342,7,,360000,1,1,0,1,Otomobil / Skoda / Fabia / 1.2 / Classic / ,,24101342,01 Mart 2024,Fabia,2005,280.000 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,,,,İkinci El,,,Belirtilmemiş,,Sahibinden
Detail,1115050,20240229,Otomobil,Skoda,1.4 TSI Elegance,Aydın,1484116,24644029,8,,705000,1,1,0,1,Otomobil / Skoda / Octavia / 1.4 TSI / Elegance / ,C,24644029,29 Şubat 2024,Octavia,2011,151.300 km,Düz,Benzin,Hatchback/5,Siyah,1390 cc,122 hp,Önden Çekiş,İkinci El,"6,6 lt",55 lt,1 boyalı,,Sahibinden
Detail,9560684,20240229,Otomobil,Skoda,1.4 Comfort,Malatya,9635028,24644640,11,,295000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Comfort / ,B,24644640,29 Şubat 2024,Fabia,2001,352.600 km,Düz,LPG & Benzin,Hatchback/5,Mavi,1390 cc,100 hp,Önden Çekiş,İkinci El,"6,9 lt",45 lt,Belirtilmemiş,Takasa Uygun,Sahibinden
Detail,9545185,20240229,Otomobil,Skoda,1.2 Classic,İstanbul,9619536,24638478,15,,320000,1,1,0,1,Otomobil / Skoda / Fabia / 1.2 / Classic / ,B,24638478,29 Şubat 2024,Fabia,2005,264.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1198 cc,64 hp,Önden Çekiş,İkinci El,6 lt,45 lt,2 değişen,Takasa Uygun,Sahibinden
Detail,8167147,20240229,Otomobil,Skoda,1.4 Classic,Gaziantep,8242097,24642685,15,,420000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Classic / ,B,24642685,29 Şubat 2024,Fabia,2005,155.250 km,Düz,LPG & Benzin,Hatchback/5,Gri,1390 cc,75 hp,Önden Çekiş,İkinci El,"6,6 lt",45 lt,6 boyalı,Takasa Uygun Değil,Sahibinden
Detail,3901966,20240228,Otomobil,Skoda,1.0 TSI Premium,Sakarya,3933287,24637490,4,Yeni Gibi,825000,1,1,0,1,Otomobil / Skoda / Scala / 1.0 TSI / Premium / ,C,24637490,28 Şubat 2024,Scala,2021,26.000 km,Yarı Otomatik,Benzin,Hatchback/5,Füme,999 cc,110 hp,Önden Çekiş,İkinci El,"4,8 lt",50 lt,Belirtilmemiş,,Sahibinden
Detail,9558495,20240228,Otomobil,Skoda,1.6 TDI Optimal,Sakarya,9632834,24638268,15,,985000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Optimal / ,C,24638268,28 Şubat 2024,Octavia,2019,102.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,2 boyalı,Takasa Uygun,Sahibinden
Detail,4993976,20240229,Otomobil,Skoda,1.6 Ambiente,Kayseri,5054066,23652443,8,,430000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 / Ambiente / ,C,23652443,29 Şubat 2024,Octavia,2001,201.000 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1595 cc,100 hp,Önden Çekiş,,"7,7 lt",55 lt,3 boyalı,,Sahibinden
Detail,8037807,20240228,Otomobil,Skoda,1.6 Elegance,İstanbul,8112922,24637357,9,,430000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 / Elegance / ,C,24637357,28 Şubat 2024,Octavia,2004,260.000 km,Düz,LPG & Benzin,Hatchback/5,Mavi,1595 cc,102 hp,Önden Çekiş,İkinci El,"7,2 lt",55 lt,3 boyalı,,Sahibinden
Detail,7912220,20240229,Otomobil,Skoda,1.6 TDI Elegance,İstanbul,7987413,24637276,15,,680000,1,1,0,1,Otomobil / Skoda / Rapid / 1.6 TDI / Elegance / ,B,24637276,29 Şubat 2024,Rapid,2015,200.000 km,Yarı Otomatik,Dizel,Sedan,Sarı,1598 cc,90 hp,Önden Çekiş,İkinci El,"4,5 lt",55 lt,2 boyalı,Takasa Uygun,Sahibinden
Detail,5279249,20240229,Otomobil,Skoda,1.0 GreenTec Style,Kırklareli,5348435,24639248,11,,795000,1,1,0,1,Otomobil / Skoda / Fabia / 1.0 GreenTec / Style / ,B,24639248,29 Şubat 2024,Fabia,2018,78.600 km,Yarı Otomatik,Benzin,Hatchback/5,Mavi (metalik),999 cc,110 hp,Önden Çekiş,İkinci El,"4,6 lt",45 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
Detail,3866985,20240229,Otomobil,Skoda,1.6 TDI Elegance,Trabzon,3898320,22675398,8,İlk Sahibinden,645000,1,1,0,1,Otomobil / Skoda / Rapid / 1.6 TDI / Elegance / ,B,22675398,29 Şubat 2024,Rapid,2013,260.000 km,Düz,Dizel,Sedan,Gri (metalik),1598 cc,105 hp,Önden Çekiş,İkinci El,4 lt,55 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
Detail,9561972,20240301,Otomobil,Skoda,1.2 Ambiente Dynamic,Edirne,9636314,24648565,5,,385000,1,1,0,1,Otomobil / Skoda / Fabia / 1.2 / Ambiente Dynamic / ,B,24648565,01 Mart 2024,Fabia,2011,182.000 km,Düz,Benzin,Hatchback/5,Beyaz,1198 cc,70 hp,Önden Çekiş,İkinci El,"5,5 lt",45 lt,Belirtilmemiş,Takasa Uygun,Sahibinden
Detail,7391993,20240229,Otomobil,Skoda,1.6 TDI Prestige,İstanbul,7467523,24410873,12,,1285000,1,1,1,1,Otomobil / Skoda / SuperB / 1.6 TDI / Prestige / ,D,24410873,29 Şubat 2024,SuperB,2018,127.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,İkinci El,"4,1 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden
Detail,5838469,20240228,Otomobil,Skoda,1.2 TSI Spaceback Style,Denizli,436219,24569453,23,,735000,3,1,0,1,Otomobil / Skoda / Rapid / 1.2 TSI / Spaceback Style / ,C,24569453,28 Şubat 2024,Rapid,2016,169.650 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,90 hp,Önden Çekiş,İkinci El,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,5951770,20240229,Otomobil,Skoda,1.6 TDI Prestige,Diyarbakır,6024635,24641394,15,,1000000,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Prestige / ,D,24641394,29 Şubat 2024,SuperB,2016,199.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,1 lt",66 lt,"1 değişen, 3 boyalı",,Sahibinden
Detail,4557457,20240301,Otomobil,Skoda,1.6 TDI Ambition,Niğde,4588904,24649375,7,,750000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Ambition / ,C,24649375,01 Mart 2024,Octavia,2013,132.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"3,8 lt",50 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,6820968,20240301,Otomobil,Skoda,1.4 Comfort,Ankara,6896876,24648485,5,,310000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Comfort / ,B,24648485,01 Mart 2024,Fabia,2001,280.000 km,Düz,LPG & Benzin,Hatchback/5,Mavi,1390 cc,100 hp,Önden Çekiş,İkinci El,"6,9 lt",45 lt,Belirtilmemiş,,Sahibinden
Detail,3898674,20240229,Otomobil,Skoda,1.6 TDI Style,Konya,3930005,24644867,6,,1050000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Style / ,C,24644867,29 Şubat 2024,Octavia,2016,270.000 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,8 lt",50 lt,1 boyalı,,Sahibinden
Detail,7372464,20240229,Otomobil,Skoda,1.6 TDI Elegance,Erzurum,7448005,24642410,7,,975000,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Elegance / ,D,24642410,29 Şubat 2024,SuperB,2013,186.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,6 lt",60 lt,"1 değişen, 1 boyalı",Takasa Uygun,Sahibinden
Detail,3642515,20240229,Otomobil,Skoda,1.4 Comfort,Ankara,3673912,24643630,12,,380000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Comfort / ,B,24643630,29 Şubat 2024,Fabia,2001,211.000 km,Düz,Benzin,Hatchback/5,Gri,1397 cc,68 hp,Önden Çekiş,İkinci El,"6,9 lt",45 lt,Tamamı orjinal,,Sahibinden
Detail,8474235,20240229,Otomobil,Skoda,1.3 LX,Afyonkarahisar,8548803,24643525,13,,225000,1,1,0,1,Otomobil / Skoda / Felicia / 1.3 / LX / ,,24643525,29 Şubat 2024,Felicia,1998,270.000 km,Düz,LPG & Benzin,Station wagon,Beyaz,,,,İkinci El,,,Belirtilmemiş,,Sahibinden
Detail,7451402,20240301,Otomobil,Skoda,1.5 TSI Prestige,Trabzon,7526896,21212397,21,"Yeni Gibi,Düşük Km",2150000,3,1,0,1,Otomobil / Skoda / SuperB / 1.5 TSI / Prestige / ,,21212397,01 Mart 2024,SuperB,2022,10.000 km,Otomatik,Benzin,Sedan,Gri,1401 - 1600 cm3,126 - 150 HP,Önden Çekiş,,,,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,4931049,20240228,Otomobil,Skoda,1.6 Ambiente Optimal,Yozgat,4989376,24632261,12,,675000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 / Ambiente Optimal / ,C,24632261,28 Şubat 2024,Octavia,2011,157.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1595 cc,102 hp,Önden Çekiş,İkinci El,"7,2 lt",55 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,9327507,20240228,Otomobil,Skoda,1.3 GLXi,Antalya,9402083,24631046,15,Düşük Km,225000,1,1,0,1,Otomobil / Skoda / Felicia / 1.3 / GLXi / ,B,24631046,28 Şubat 2024,Felicia,2000,145.555 km,Düz,LPG & Benzin,Station wagon,Bordo,1289 cc,68 hp,Önden Çekiş,İkinci El,"6,7 lt",42 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,4862121,20240227,Otomobil,Skoda,1.6 TDI Elegance CR,Ankara,4918720,24626105,13,,820000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Elegance CR / ,C,24626105,27 Şubat 2024,Octavia,2014,178.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,"1 değişen, 3 boyalı",,Sahibinden
Detail,9554619,20240227,Otomobil,Skoda,1.3 LX,Konya,9628959,24627174,5,,175000,1,1,0,1,Otomobil / Skoda / Felicia / 1.3 / LX / ,C,24627174,27 Şubat 2024,Felicia,1995,275.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1289 cc,55 hp,Önden Çekiş,İkinci El,7 lt,42 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,9557115,20240228,Otomobil,Skoda,1.3 LX,Bolu,9631455,24634039,6,Düşük Km,170000,1,1,0,1,Otomobil / Skoda / Felicia / 1.3 / LX / ,C,24634039,28 Şubat 2024,Felicia,1995,200.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1289 cc,55 hp,Önden Çekiş,İkinci El,7 lt,42 lt,Belirtilmemiş,,Sahibinden
Detail,9557246,20240228,Otomobil,Skoda,GLX,Düzce,9631586,24634419,5,,165000,1,1,0,1,Otomobil / Skoda / Forman / GLX / ,C,24634419,28 Şubat 2024,Forman,1993,330.000 km,Düz,LPG & Benzin,Station wagon,Yeşil,1289 cc,57 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,,Sahibinden
Detail,7543136,20240226,Otomobil,Skoda,1.6 TDI Style,Kocaeli,7618508,23915658,11,,865000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Style / ,C,23915658,26 Şubat 2024,Octavia,2017,197.000 km,Yarı Otomatik,Dizel,Station wagon,Füme,1598 cc,115 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,3 boyalı,Takasa Uygun,Sahibinden
Detail,9553606,20240227,Otomobil,Skoda,135 LX,Hatay,9627946,24624341,6,Düşük Km,135000,1,1,0,1,Otomobil / Skoda / Favorit / 135 / LX / ,,24624341,27 Şubat 2024,Favorit,1993,78.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,,,,İkinci El,,,Belirtilmemiş,,Sahibinden
Detail,9244380,20240227,Otomobil,Skoda,1.6 TDI Optimal,Mardin,9319011,23768581,14,,800000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Optimal / ,C,23768581,27 Şubat 2024,Octavia,2015,138.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,,"3,7 lt",50 lt,"1 değişen, 3 boyalı",,Sahibinden
Detail,9554867,20240227,Otomobil,Skoda,1.4 Comfort,Niğde,9629207,24628195,15,,343000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Comfort / ,B,24628195,27 Şubat 2024,Fabia,2001,219.000 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1390 cc,75 hp,Önden Çekiş,İkinci El,"6,6 lt",45 lt,"1 değişen, 2 boyalı",,Sahibinden
Detail,4669434,20240228,Otomobil,Skoda,1.6 TDI Style CR,Hatay,4709703,24610714,5,,970000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Style CR / ,C,24610714,28 Şubat 2024,Octavia,2016,133.500 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,7 lt",50 lt,Tamamı orjinal,,Sahibinden
Detail,9554751,20240227,Otomobil,Skoda,1.4 Ambiente,Bartın,9629091,24627669,4,İlk Sahibinden,395000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Ambiente / ,B,24627669,27 Şubat 2024,Fabia,2011,268.341 km,Düz,Benzin,Hatchback/5,Beyaz,1390 cc,85 hp,Önden Çekiş,İkinci El,"5,9 lt",45 lt,1 değişen,Takasa Uygun Değil,Sahibinden
Detail,9552943,20240227,Otomobil,Skoda,135 LX,Isparta,9627283,24622628,10,Düşük Km,180000,1,1,0,1,Otomobil / Skoda / Favorit / 135 / LX / ,C,24622628,27 Şubat 2024,Favorit,1994,130.000 km,Düz,LPG & Benzin,Hatchback/5,Mavi,1289 cc,54 hp,Önden Çekiş,İkinci El,,47 lt,Tamamı orjinal,,Sahibinden
Detail,4401251,20240228,Otomobil,Skoda,1.0 GreenTec Ambition,Muş,4432135,24632073,5,İlk Sahibinden,675000,1,1,0,1,Otomobil / Skoda / Fabia / 1.0 GreenTec / Ambition / ,B,24632073,28 Şubat 2024,Fabia,2017,160.000 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,75 hp,Önden Çekiş,İkinci El,"4,8 lt",45 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,9336180,20240228,Otomobil,Skoda,1.4 TSI Ambition,Kayseri,9410749,24633762,11,,770000,1,1,0,1,Otomobil / Skoda / SuperB / 1.4 TSI / Ambition / ,D,24633762,28 Şubat 2024,SuperB,2010,110.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1390 cc,125 hp,Önden Çekiş,İkinci El,"6,8 lt",60 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,9555164,20240227,Otomobil,Skoda,1.3 GLXi,İzmir,9629504,24629015,10,,210000,1,1,0,1,Otomobil / Skoda / Felicia / 1.3 / GLXi / ,B,24629015,27 Şubat 2024,Felicia,1999,187.250 km,Düz,Benzin,Hatchback/5,Mavi,1289 cc,68 hp,Önden Çekiş,İkinci El,"6,7 lt",42 lt,"2 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
Detail,4287085,20240228,Otomobil,Skoda,1.4 Special,Diyarbakır,4318035,24622869,4,,330000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Special / ,B,24622869,28 Şubat 2024,Fabia,2005,242.000 km,Düz,Benzin,Hatchback/5,Mavi,1390 cc,100 hp,Önden Çekiş,İkinci El,"6,9 lt",45 lt,"2 değişen, 11 boyalı",,Sahibinden
Detail,631046,20240228,Otomobil,Skoda,135 L,İstanbul,2702154,24631080,15,Düşük Km,135000,1,1,0,1,Otomobil / Skoda / Forman / 135 L / ,C,24631080,28 Şubat 2024,Forman,1992,200.000 km,Düz,LPG & Benzin,Station wagon,Beyaz,1289 cc,58 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,,Sahibinden
Detail,8800478,20240227,Otomobil,Skoda,1.2 Classic,İstanbul,8875103,24627565,10,Düşük Km,475000,1,1,0,1,Otomobil / Skoda / Fabia / 1.2 / Classic / ,B,24627565,27 Şubat 2024,Fabia,2010,69.000 km,Düz,Benzin,Hatchback/5,Gri,1198 cc,70 hp,Önden Çekiş,İkinci El,"5,9 lt",45 lt,"2 değişen, 9 boyalı",,Sahibinden
Detail,9530566,20240228,Otomobil,Skoda,1.4 TDI Style,Gaziantep,9604933,24634650,9,,785000,1,1,0,1,Otomobil / Skoda / Rapid / 1.4 TDI / Style / ,B,24634650,28 Şubat 2024,Rapid,2017,190.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1422 cc,90 hp,Önden Çekiş,İkinci El,4 lt,55 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,7780364,20240227,Otomobil,Skoda,1.4 TSI Elegance,Erzurum,7855503,24052080,10,,625000,1,1,0,1,Otomobil / Skoda / Octavia / 1.4 TSI / Elegance / ,C,24052080,27 Şubat 2024,Octavia,2010,230.000 km,Yarı Otomatik,Benzin,Hatchback/5,Siyah,1390 cc,122 hp,Önden Çekiş,İkinci El,"6,3 lt",55 lt,5 boyalı,Takasa Uygun Değil,Sahibinden
Detail,1827576,20240227,Otomobil,Skoda,1.6 TDI Elegance CR,İstanbul,3000721,23210253,7,,970000,1,0,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Elegance CR / ,C,23210253,27 Şubat 2024,Octavia,2015,142.000 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,4 lt,50 lt,Tamamı orjinal,-,Sahibinden
Detail,9530078,20240227,Otomobil,Skoda,1.6 TDI Elegance,Elazığ,9604449,24629032,8,Fiyatı Düşen,760000,1,1,0,1,Otomobil / Skoda / Rapid / 1.6 TDI / Elegance / ,B,24629032,27 Şubat 2024,Rapid,2015,150.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,90 hp,Önden Çekiş,İkinci El,"4,5 lt",55 lt,Tamamı orjinal,,Sahibinden
Detail,4949411,20240228,Otomobil,Skoda,1.4 Comfort,Kocaeli,5008192,24632936,14,,375000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Comfort / ,B,24632936,28 Şubat 2024,Fabia,2001,173.000 km,Düz,LPG & Benzin,Hatchback/5,Gri,1390 cc,75 hp,Önden Çekiş,İkinci El,"6,6 lt",45 lt,"1 değişen, 5 boyalı",,Sahibinden
Detail,3152679,20240228,Otomobil,Skoda,1.4 TSI Style,Adana,3246651,24633258,10,,1115000,1,1,0,1,Otomobil / Skoda / SuperB / 1.4 TSI / Style / ,D,24633258,28 Şubat 2024,SuperB,2015,118.000 km,Düz,Benzin,Sedan,Beyaz,1395 cc,150 hp,Önden Çekiş,İkinci El,5 lt,66 lt,1 boyalı,,Sahibinden
Detail,2686032,20240227,Otomobil,Skoda,1.4 TSI Active,Van,1959524,24626411,0,,1075000,1,1,0,1,Otomobil / Skoda / SuperB / 1.4 TSI / Active / ,D,24626411,27 Şubat 2024,SuperB,2017,94.000 km,Düz,Benzin,Sedan,Beyaz,1395 cc,125 hp,Önden Çekiş,İkinci El,"5,3 lt",60 lt,Belirtilmemiş,,Sahibinden
